filename,section_name,llm_annotation
30nat-skaters-03-vhgt-articleLarge.jpg,World,"The image depicts an ice rink inside an arena, featuring an American flag and a Canadian flag hanging on the wall, indicating international connections"
30trump-artscouncil-articleLarge.jpg,Business,The image shows Lady Gaga and actor and comedian Kevin Nealon posing together for a photo at an event.
30trump-news-auto-prices-vwmp-articleLarge.jpg,World,"The image depicts a crowded street scene with people holding banners and signs, indicating a gathering or protest related to international issues"
31cul-smithsonian-art-01-wkph-articleLarge.jpg,Arts,"Image depicts a large building with columns and banners, indicating it as an art gallery or museum"
31dc-trade-barriers-bkvm-articleLarge.jpg,World,"The image depicts a large ship navigating through a crowded port, conveying a sense of global trade and commerce."
31dc-trump-asdw-articleLarge.jpg,World,"The image depicts Donald Trump and Melania Trump walking together, suggesting that it may be related to international news or events."
31DeepSeek-Disinfo-vktb-articleLarge.jpg,World,"The image depicts a group of people marching in uniform, carrying flags and banners, suggesting a military or ceremonial event related to international affairs"
31icepeak-vbgq-articleLarge.jpg,World,"Two men in black tracksuits and white sneakers stand together, wearing angel wings and devil horns, suggesting a playful and humorous take on traditional religious imagery."
31norway-ship-zmgh-articleLarge.jpg,World,The image appears to be a military operation or training exercise involving multiple individuals in uniform and specialized equipment.
7canada-us-trudeau-jwqp-articleLarge.jpg,Arts,"The image depicts a crowded street scene with people holding banners and signs, and a prominent figure speaking at a podium, suggesting that it may be related to arts or entertainment."
biz-15nvidia-mpcv-articleLarge.jpg,Technology,"The image depicts a computer motherboard and microprocessor, indicating that it falls under the Technology category"
biz-nintendo-tariffs-02-pgfv-articleLarge.jpg,World,"The image depicts people from different countries participating in a cultural event, such as a festival or parade."
Biz-Tariffs-SEA-vlpf-articleLarge.jpg,World,"The image depicts a busy street scene with people holding banners and signs, indicating a public gathering or protest."
CHINA-AI-vjfl-articleLarge.jpg,World,"The image depicts a group of people participating in a protest or demonstration, which suggests global or international involvement"
china-censor-gckt-articleLarge.jpg,World,"The image depicts a crowded street scene with people holding banners and signs, suggesting that it may be related to a global issue or event"
China-Pharma-Censor-cjkl-articleLarge.jpg,World,The image appears to show a store front with Chinese characters and items for sale on shelves inside
CHINA-RECOUPLING-10-zfjl-articleLarge.jpg,Business,"The image depicts a warehouse or storage room filled with stacked metal sheets and other industrial materials, suggesting a business or manufacturing setting"
chinese-MFA-spokesperson--articleLarge.jpg,World,"The image depicts a crowded street scene with people holding banners and signs, suggesting a global or international event."
dc-immig1-cvjf-articleLarge.jpg,World,"The image depicts a crowd holding banners and signs, indicating that this is an event related to world affairs"
DC-JOHNSON-UKRAINE-wqfh-articleLarge.jpg,Business,"The image depicts a man in a suit and tie, suggesting a formal business setting or event."
dc-pardons20-articleLarge.jpg,Business,"The image appears to be related to business, as it features people in professional attire and a banner that suggests a connection to a company or organization."
DEEPSEEK-IMPRESSIONS-TIANANMEN-tqzl-articleLarge.jpg,World,"The image depicts a large building in Beijing, China, suggesting an international or global event"
europe-ukraine-01-jbcg-articleLarge.jpg,World,"The image depicts a group of people standing on a staircase in front of multiple flags, indicating an international gathering or conference."
HFO-TIKTOKDELAY-lmhq-articleLarge.jpg,Technology,"The image depicts a city street at night, illuminated by neon signs and billboards for various companies such as TikTok, AT&T, and Branded Cities."
hfo-tiktok-down-lbkq-articleLarge.jpg,World,"The image depicts a crowded street scene with people holding banners and signs, suggesting it is related to world news or international events"
NETREBKO-17-zkcl-articleLarge.jpg,Arts,A woman in a pink and black dress posing for a photo shoot or performance
NVIDIA-EARNINGS-1-pwjm-articleLarge.jpg,Technology,"The image appears to be from an event related to technology, possibly a conference or product launch, given the large screen and audience"
OakArticle-678fe2bb-altman-tbhp-articleLarge.jpg,World,"The image shows people holding banners and signs, indicating that it is likely related to a protest or political event."
OakArticle-67ad2963-kvzb-articleLarge.jpg,Business,"The image appears to be related to business as it features Elon Musk and Donald Trump, suggesting a meeting or discussion between high-profile individuals in the tech and political industries."
OakArticle-67d97d06-wgkb-articleLarge.jpg,Business,"The man in the image appears to be dressed in business attire and has short hair, suggesting that he may be a businessman or entrepreneur."
pol-ironrange-video-promo-articleLarge.jpg,World,A statue of a man holding an axe and wearing traditional clothing in front of a large building
ROOSE-market-btgv-articleLarge.jpg,Business,"The image depicts a busy street scene with a large screen displaying stock market data and graphs, suggesting business-related news or events"
SKorea-DeepSeek-thzg-articleLarge.jpg,Technology,"The image depicts a news program on television featuring a prominent logo for Deepseek, an AI company, suggesting that it falls under the Technology category"
TARIFF-SHEIN-bfcm-articleLarge.jpg,World,"The image depicts a large pile of plastic bags with the word 'SHEIN' printed on them, suggesting that it may be related to fashion or retail, specifically from SHEIN, an online fast-fashion retailer."
tbhm-articleLarge.jpg,World,"The image depicts a group of people holding banners and signs, suggesting a public demonstration or protest related to global issues."
TIKTOK-BUSINESS-1-fgwq-articleLarge.jpg,World,"The image depicts people protesting in the streets, holding banners and signs, which is typical of global or international news"
xxjan6-history-top-glbc-articleLarge.jpg,World,"The image depicts a large group of people gathered in front of the U.S. Capitol building, holding signs and banners, indicating a public demonstration or protest related to global issues."
xxnewworld-illo-articleLarge.jpg,World,"The image depicts a crowded street scene with people holding banners and signs, indicating a global event or protest."
xxukraine-pow-wife-01-vlwz-articleLarge.jpg,World,"The image depicts a woman sitting on a bed in a dimly lit room, surrounded by personal items such as clothes and a phone. This suggests that the photo was taken in her bedroom, likely during a time when she needed to escape or find some privacy."
